season,week,team,ol_week_raw,dl_week_raw,ol_rating_ema,dl_rating_ema,ol_0_100,dl_0_100
2019,2,GB,-1.1072274994370326,-0.29323283825667096,-0.5852808222748318,0.024257641025824492,37.13248825148355,46.94704200787513
2019,2,HOU,-1.7275994806845874,0.6474791691443098,-0.969050591821564,0.02056284231370356,24.458441213732527,46.78047433991912
2019,2,IND,-0.4090895861995446,0.8656453096862857,-0.20040327589143914,0.46354701937661447,49.8431197647438,66.7509374324618
2019,2,JAX,-0.6474791691443096,1.7275994806845874,0.0028135427376109745,0.39702437050801187,56.55438188736668,63.75198583817057
2019,2,KC,0.8752499787806942,0.045700010836404306,0.5139729403048365,-0.21343624814537782,73.43548811990594,36.23140635585433
2019,2,LA,-0.6808769374152253,-0.6975035823078942,-0.14763654887838631,-0.2599435471578042,51.58574785392726,34.13478000540659
2019,2,LAC,0.8609388195085592,-1.529269710496211,0.14075742584158116,-0.4780224779520753,61.10999674232167,24.30341928375792
2019,2,LV,-0.04570001083640417,-0.875249978780694,0.3468486108770493,-0.28399436794479704,67.91618519299197,33.05052902367505
2019,2,MIA,-1.981980995655013,-0.4031111131498193,-1.038356008047434,-0.3891352922266852,22.1696207413565,28.310601377028927
2019,2,MIN,0.29323283825667107,1.1072274994370326,-0.04819260547386377,0.3631644155268389,54.869897144312915,62.225522780844166
2019,2,NE,0.40311111314981946,1.981980995655013,0.24673554578261342,0.44764342508592764,64.60993807092468,66.03397696464845
2019,2,NO,0.6975035823078943,0.6808769374152255,0.45018112069456784,0.6026977016772871,71.32875489983186,73.02408150639351
2019,2,NYG,0.9904028160317467,0.08434497988059911,0.48616113774047903,-0.2516130423961107,72.51699968783991,34.51033300819934
2019,2,NYJ,-1.025862063356985,0.18624441106396034,-0.4522588300198489,0.06783838167558458,41.52555701478463,48.91173424239734
2019,2,PHI,-0.5757391346065562,-0.315336150208942,-0.052118675476011345,-0.14494321090278803,54.74023816690182,39.319186333501335
2019,2,PIT,1.086988753397273,0.4288676040360446,0.6264959870823723,0.04445700523243895,77.15157651679537,47.857662924530885
2019,2,SEA,-0.4288676040360445,-1.086988753397273,-0.7140020899148002,-0.39787268636933637,32.881451483384915,27.9167051245539
2019,2,SF,1.1567783164416092,0.4456749588975495,0.6715323650247289,0.1937666605774712,78.63890881273291,54.58879039097486
2019,2,TB,-1.8546990477853527,-0.1863205184910777,-0.6869250916882023,-0.33187213574204283,33.775672905698414,30.89211966222185
2019,2,TEN,-0.8656453096862855,0.4090895861995447,-0.6319571522303905,0.19941078176819835,35.59099632494372,54.84323675670418
2019,2,WAS,0.8609388195085592,-0.9479149818308752,0.335904145157654,-0.48116026527708966,67.55474277532969,24.161962615075264
2019,3,ARI,-1.0849690729568455,0.061842999756557784,-0.5210590937753918,-0.10409943055990113,39.25341926908018,41.16049184762967
2019,3,ATL,0.8210087423792165,-0.7257382693483378,0.37492942003473967,-0.024992076887522585,68.84355760313002,44.72678285453983
2019,3,BAL,0.42191618149362115,0.15148156761547765,0.5231408722860061,0.43025345478778915,73.73826027756046,65.25000819555613
2019,3,BUF,-0.15148156761547749,-0.6543247359268558,-0.07393137616033241,-0.3937456781224342,54.01987086225459,28.102757516817277
2019,3,CAR,-0.06184299975655779,1.0849690729568457,0.031024108719451778,0.7427474624150512,57.48603953366259,79.33775753084383
2019,3,CHI,0.1667093910424255,0.29631083790333357,0.24993155947969825,0.14350146147465165,64.71548684298662,52.322751657542604
2019,3,CIN,0.6543247359268557,0.15148156761547765,0.13894990916739602,0.15638546020137106,61.050303266785036,52.903583737736234
2019,3,CLE,0.5745597518682894,-0.4796329547105285,0.12217618234791781,0.27934992626115296,60.496348735766226,58.44702627652549
2019,3,DAL,0.5191485185908318,0.6239902925133618,0.5800896003536234,-0.06815507794260961,75.61899950077117,42.780923015370945
2019,3,DEN,-1.4515606077029304,-1.417661429315141,-0.43382363355628456,-1.0060910597806914,42.13438179899146,0.4972097851237018
2019,3,DET,0.6787747567478287,-0.07592614823285172,0.49698445741684716,-0.23432199248225472,72.87444124152177,35.28984228192885
2019,3,GB,1.417661429315141,1.4515606077029304,0.11574896578165866,0.5238136793628115,60.2840890646129,69.46785864835037
2019,3,HOU,0.06173629745434049,0.7753397886930402,-0.6082751805749974,0.28473477354647136,36.37309654889216,58.68978414359747
2019,3,IND,0.7257382693483376,-0.8210087423792166,0.12374626494248273,0.013952502762073604,60.548200919642454,46.48246924429636
2019,3,JAX,1.2643046642637086,1.681086315348901,0.4443354352717451,0.8464460512023231,71.13570037105994,84.0126622957399
2019,3,KC,-0.15148156761547749,-0.42191618149362126,0.28106386253272664,-0.286404224817263,65.7436352397549,32.94188866986156
2019,3,LA,0.47963295471052847,-0.5745597518682897,0.07190777737773384,-0.37005921880647413,58.83622806014004,29.170582477741824
2019,3,LAC,-0.77533978869304,-0.06173629745434049,-0.1798765992455362,-0.33232231477786817,50.52101595663548,30.871824842935993
2019,3,LV,-0.23775259724558284,-0.6565862549893323,0.14223818803412808,-0.41440152841038436,61.158899108191264,27.171557448779605
2019,3,MIA,-0.6239902925133617,-0.5191485185908318,-0.8933280076105088,-0.4346399214541365,26.95918950155229,26.25917704726647
2019,3,MIN,0.6565862549893322,0.23775259724558281,0.1984799956882548,0.3192702791283993,63.0162921919103,60.246702145001045
2019,3,NE,0.8364113501112873,2.0540628128738736,0.45312207729764925,1.0098902108117087,71.42588037786902,91.38099671078007
2019,3,NO,1.2166778296810772,-1.3166941823046034,0.718454968839846,-0.06908945771637454,80.18853396582652,42.73879962191227
2019,3,NYG,-1.696032044130987,1.0791345069549894,-0.277606475914534,0.2141485998767743,47.29347394528991,55.507642096310974
2019,3,NYJ,-2.054062812873873,-0.8364113501112875,-1.0128902240187574,-0.24864902444982065,23.010631603191346,34.64395586442522
2019,3,PHI,0.0759261482328517,-0.6787747567478287,-0.007302987177909285,-0.33178425194855227,56.22028215835584,30.896081609725197
2019,3,PIT,-0.01412460492186468,0.5286418422270587,0.4022787798808894,0.21392169818055584,69.74677380369705,55.497412990657566
2019,3,SEA,1.316694182304603,-1.2166778296810774,-0.0032583946380091433,-0.6844544865284456,56.35385535814116,14.997121176842938
2019,3,SF,-0.5286418422270586,0.014124604921864684,0.25147139248660333,0.13089194109800892,64.76634003025785,51.7542935176469
2019,3,TB,-1.0791345069549894,1.6960320441309875,-0.8241983870315777,0.3778943272135178,29.242204299601838,62.88957168580869
2019,3,TEN,-1.6810863153489009,-1.264304664263709,-0.9991523593218692,-0.3128896243429692,23.464326388927766,31.747882831489942
2019,3,WAS,-0.29631083790333357,-0.16670939104242555,0.11462890108630835,-0.3711024592949572,60.24709878095673,29.123551462300075
2019,4,ARI,-0.2493941568281364,0.7848691960676675,-0.42597636584385246,0.20703958875974787,42.39353884573503,55.1871560575582
2019,4,ATL,-0.622759110135909,-0.3303235142106721,0.025738434475012645,-0.1318580799506249,57.31147944760012,39.90908578876822
2019,4,BAL,-0.5396477776322492,-1.2018524257010363,0.15116484481461676,-0.14098360338329974,61.453703120657906,39.49769202269588
2019,4,BUF,-0.15167114020336925,-0.6980044195815287,-0.10114029357539531,-0.5002362376331173,53.12129279141777,23.301986070503755
2019,4,CAR,-0.403165050383683,1.2113412281292644,-0.12094209696664537,0.9067552804150258,52.4673356339548,86.73150260312391
2019,4,CHI,0.44883335994934936,0.6812765774856728,0.31954718964407614,0.33172275207850904,67.01455217142065,60.80808032584234
2019,4,CIN,-1.7862840078135354,-1.591369646415043,-0.5348819617759298,-0.45532882711437384,38.79691723807769,25.326486788096805
2019,4,CLE,1.2018524257010363,0.5396477776322492,0.5000628675215093,0.37045417424103666,72.97610613949968,62.5541572217415
2019,4,DAL,-0.3164355100809028,0.6694728108686903,0.2663058117015393,0.19001468314134534,65.25624867295755,54.41964501109018
2019,4,DEN,0.9216983969749872,1.909470210114017,0.040609077129660553,0.014355384682456562,57.80258437415334,46.50063183099417
2019,4,DET,-0.665348257518257,-1.0615071328458985,0.09016800718956075,-0.52383679160953,59.439274547695796,22.238033865089935
2019,4,GB,1.2400968850688552,-1.041963976218782,0.5092707375321774,-0.024208500090746154,73.28019725582325,44.76210779910998
2019,4,HOU,-1.2113412281292644,0.4031650503836831,-0.8193482972189908,0.32618537043949547,29.402379152599366,60.558445956541746
2019,4,IND,1.1186616475101077,-0.826200285076747,0.4719666488411514,-0.2801009729815136,72.04822482785188,33.22604974076807
2019,4,JAX,-1.909470210114017,-0.9216983969749871,-0.37949654061327165,0.22759549434026455,43.928541177926526,56.11385045204264
2019,4,KC,1.0615071328458987,0.665348257518257,0.5542190071423369,0.046709144000168956,74.76461976251917,47.95919308400169
2019,4,LA,0.3558028159701758,-0.18998064660104969,0.17127104088508854,-0.30703171853457556,62.117712886326466,32.0119669631665
2019,4,LAC,0.557949952233108,1.6296217446013999,0.07836269377198922,0.3543581060048756,59.04940252175062,61.82851970850893
2019,4,LV,0.8262002850767471,-1.1186616475101077,0.38162492199904474,-0.6608925700952875,69.06467743478635,16.059331537578093
2019,4,MIA,-1.6296217446013999,-0.5579499522331078,-1.1510308155573208,-0.4777984322267764,18.448520426351227,24.313519637494682
2019,4,MIN,-0.6812765774856728,-0.44883335994934936,-0.10943480492261984,0.05043400545118726,52.847365464901024,48.127116030201705
2019,4,NE,0.6980044195815289,0.1516711402033693,0.5388308970970072,0.70951353609879,74.2564254074324,77.83951688640445
2019,4,NO,-0.6694728108686903,0.3164355100809028,0.23268024594185835,0.06584428101267253,64.14575994787498,48.82183686963893
2019,4,NYG,0.7441634942817664,0.7076518207763592,0.0800130136541711,0.386874727191629,59.10390455258754,63.2944230453047
2019,4,NYJ,,,-1.0128902240187574,-0.24864902444982065,23.010631603191346,34.64395586442522
2019,4,PHI,1.0419639762187822,-1.2400968850688552,0.3599404500109327,-0.6496936735406582,68.34854489967103,16.56419641064029
2019,4,PIT,1.591369646415043,1.7862840078135354,0.8184605831678431,0.7642485065520985,83.49123251222122,80.30706034259877
2019,4,SEA,-0.7848691960676673,0.24939415682813645,-0.2768221751383894,-0.3576074613536419,47.31937558142019,29.73192840277644
2019,4,SF,,,0.25147139248660333,0.13089194109800892,64.76634003025785,51.7542935176469
2019,4,TB,0.18998064660104974,-0.3558028159701757,-0.46923572526015805,0.12110032709922508,40.96489281998685,51.31287128158503
2019,4,TEN,0.3303235142106722,0.6227591101359091,-0.5338358035854798,0.014587432724638194,38.831466749703765,46.51109294247858
2019,4,WAS,-0.7076518207763592,-0.7441634942817663,-0.1731693515656253,-0.5016738215403403,50.74252369209218,23.237177398212165
2019,5,ARI,0.7322100063005696,-0.8268944654965327,-0.02061113559330474,-0.1548373302299503,55.7807788092481,38.87314298683741
2019,5,ATL,0.15807238957530073,-1.3143098843669065,0.07205531876011348,-0.5457162114963234,58.84110063366896,21.251673245547085
2019,5,BAL,-0.31443262664948524,-0.7729971579542152,-0.011794270197818923,-0.3621883474831201,56.071956946806694,29.52541444106694
2019,5,BUF,-0.09429483941763195,1.4193812250994955,-0.09874438462017812,0.17162987432329713,53.20041799930598,53.59082726775994
2019,5,CAR,-0.042465007746055675,-0.8809309528529714,-0.09347511573943898,0.2810650987712268,53.374436296077825,58.524349104480386
2019,5,CHI,-0.37829298902420944,-1.30555296121956,0.0753031271101762,-0.2413237475758151,58.94835993094742,34.97419152300995
2019,5,CIN,0.8268944654965327,-0.7322100063005696,-0.05826021223056799,-0.5522372398295423,54.53741310904679,20.957694448115955
2019,5,CLE,-1.3285339034824257,-0.16007766111016297,-0.13994600232986792,0.1847680318681168,51.8397291636512,54.18311724997204
2019,5,DAL,0.004246847033554352,-0.3343585622190022,0.17458517406774457,0.006484047265223725,62.22716256991141,46.14577885538218
2019,5,DEN,-1.08627437917024,-1.0920851705204262,-0.3538001325753047,-0.3728988096385524,44.77716842795483,29.04256900266484
2019,5,DET,,,0.09016800718956075,-0.52383679160953,59.439274547695796,22.238033865089935
2019,5,GB,0.3343585622190022,-0.004246847033554366,0.4480514761725661,-0.01722192152072903,71.25842310981771,45.07707437511899
2019,5,HOU,1.3143098843669065,-0.15807238957530073,-0.07256793366392683,0.1566951544343168,54.06489872975214,52.917545268574706
2019,5,IND,0.9155415382124938,0.1044938890413894,0.6272178601211212,-0.14549277127349758,77.17541646869985,39.29441123843328
2019,5,JAX,0.8809309528529714,0.04246500774605569,0.06165308209991341,0.16279982403229143,58.4975654018947,53.19275392209102
2019,5,KC,-0.10449388904138937,-0.9155415382124938,0.3236694934780327,-0.290078594774263,67.15069179689759,32.77624196414594
2019,5,LA,0.8017689751696042,-0.21801910835995175,0.391945317884669,-0.2758773049734572,69.40550986423251,33.416459715745724
2019,5,LAC,1.0920851705204262,1.0862743791702403,0.4331655606339421,0.6105288016127532,70.76681379426546,73.37712050943905
2019,5,LV,1.30555296121956,0.3782929890242095,0.7049997357262251,-0.29717762440346357,79.744173125244,32.45620590745698
2019,5,MIA,,,-1.1510308155573208,-0.4777984322267764,18.448520426351227,24.313519637494682
2019,5,MIN,0.22469693992278922,0.2957496063686689,0.007511305773273316,0.13629446577230583,56.70952612855201,51.99784831079987
2019,5,NE,-0.22281724357205596,1.408483503927382,0.2722540478628351,0.9541530248387972,65.452689953335,88.86827171293857
2019,5,NO,1.1681203645408795,1.3312192153096438,0.5600842874515157,0.5087255080166124,74.95832141498629,68.78765880238514
2019,5,NYG,-0.2957496063686689,-0.2246969399227892,-0.051503903353822905,0.17282464370158263,54.76054109697189,53.644689457446596
2019,5,NYJ,-3.0036366370126384,-0.12019208096640452,-1.7096514685666155,-0.203689094230625,0.0,36.67082425742028
2019,5,PHI,0.12019208096640452,3.0036366370126384,0.27602852084534785,0.6289719351529954,65.57734241926421,74.20856762820135
2019,5,PIT,0.7729971579542152,0.3144326266494853,0.8025483843430733,0.606812948586184,82.96573005636762,73.20960367798826
2019,5,SEA,0.21801910835995175,-0.8017689751696042,-0.10362772591397001,-0.5130639911892287,53.03914501177491,22.723689616099755
2019,5,SF,0.16007766111016297,1.328533903482426,0.2194835865048492,0.5500666279325549,63.70993853691971,70.65138521121456
2019,5,TB,-1.3312192153096438,-1.1681203645408795,-0.7709299467774781,-0.3301269149748115,31.00140153445824,30.970797115559836
2019,5,TEN,-1.4193812250994955,0.09429483941763198,-0.8437767011153853,0.042485025067186016,28.59562790586683,47.768762780578754
2019,5,WAS,-1.408483503927382,0.22281724357205596,-0.6055293048922401,-0.24810194875100167,36.46377945391666,34.66861894635409
2019,6,ARI,1.5678271410201021,0.35652663456181294,0.5353422612213876,0.024140057447166824,74.14121274949584,46.94174114468531
2019,6,ATL,-0.3565266345618132,-1.5678271410201021,-0.07794836490256085,-0.9034550368296459,53.88720928151244,5.124212315776457
2019,6,BAL,0.9811123741556059,0.04227156327911797,0.33572305532587976,-0.2206273787163368,67.54876225985377,35.90721823560777
2019,6,BUF,,,-0.09874438462017812,0.17162987432329713,53.20041799930598,53.59082726775994
2019,6,CAR,0.09975800373999509,1.1544940473643437,-0.02584352392163706,0.5867652307788177,55.60797849756282,72.30581923309857
2019,6,CHI,,,0.0753031271101762,-0.2413237475758151,58.94835993094742,34.97419152300995
2019,6,CIN,-0.042271563279118206,-0.9811123741556063,-0.052664185097560566,-0.7023435368436647,54.72222264001124,14.190653050939686
2019,6,CLE,1.3372396251974903,0.6830940873357727,0.3770689673047074,0.3591821512817963,68.91421643269622,62.045995688798435
2019,6,DAL,-0.5949879085685301,-0.4846614175779557,-0.09476540485495155,-0.16541686542988907,53.331824328591125,38.39619995323413
2019,6,DEN,0.5102018965213688,1.9850294747551214,-0.05139942239146897,0.4523760898992334,54.76399159447457,66.24733336173277
2019,6,DET,-0.19231715957338594,-0.6474840309591863,-0.008701801177470582,-0.5671133253819097,56.174086142321414,20.28705578229546
2019,6,GB,0.647484030959186,0.19231715957338583,0.5178528703478831,0.05611675686221116,73.5636233191084,48.383303910478595
2019,6,HOU,1.1598646130262504,-0.846719019770966,0.3587834576776352,-0.19449980653753213,68.31033507592214,37.085092622350174
2019,6,IND,,,0.6272178601211212,-0.14549277127349758,77.17541646869985,39.29441123843328
2019,6,JAX,0.057813171246277675,0.32889646280568524,0.0603091133011409,0.22093364760297926,58.45318065581886,55.81352332686806
2019,6,KC,0.8467190197709658,-1.1598646130262507,0.5067368276805593,-0.5945037011624587,73.19651455020846,19.052252109976834
2019,6,LA,-1.6019712641908166,0.4895212033622348,-0.30592548584175083,-0.007987827055964986,46.3582349234566,45.49336270379993
2019,6,LAC,0.24387225521838501,-1.5678271410201021,0.36691290373849716,-0.15189577830874607,68.5788110996796,39.00575303730624
2019,6,LV,,,0.7049997357262251,-0.29717762440346357,79.744173125244,32.45620590745698
2019,6,MIA,-0.977167955630448,-0.3892687268156424,-1.0901788145829154,-0.4468130353328795,20.45816574990496,25.7103928377523
2019,6,MIN,0.010685706001211576,0.11545786801999162,0.008622345853051706,0.12900165655899587,56.74621837309375,51.66907634833161
2019,6,NE,-0.270852125872199,1.1117473669510836,0.08216688705557317,1.0093110445780975,59.17503650452573,91.35488693419738
2019,6,NO,-0.3288964628056854,-0.057813171246277884,0.24894102486149536,0.3104369702746008,64.68277430713876,59.84848189790459
2019,6,NYG,-1.1117473669510836,0.2708521258721988,-0.42258911561286416,0.2071342624612983,42.50540322944322,55.19142410540403
2019,6,NYJ,0.48466141757795556,0.5949879085685299,-0.9416419584160156,0.07584785674907918,25.363614931382774,49.272814693185424
2019,6,PHI,-0.11545786801999187,-0.010685706001211825,0.13900828474247895,0.40509176074902287,61.052231127818295,64.11567720098503
2019,6,PIT,1.5678271410201021,-0.24387225521838526,1.0703959491800332,0.30907312725458475,91.8114310601235,59.78699758739076
2019,6,SEA,-0.6830940873357729,-1.3372396251974907,-0.306440952411601,-0.8015254630921205,46.34121157229378,9.719366941524576
2019,6,SF,-0.48952120336223504,1.6019712641908168,-0.028668089948630265,0.9182332506229465,55.51469683358594,87.24894858039193
2019,6,TB,-1.1544940473643437,-0.09975800373999527,-0.905177381982881,-0.2494977960426258,26.567862356788535,34.60569183007416
2019,6,TEN,-1.9850294747551214,-0.510201896521369,-1.2432151718892928,-0.15095539748880824,15.404119952400029,39.04814696790218
2019,6,WAS,0.3892687268156421,0.9771679556304478,-0.2573499937944813,0.1807425177825056,47.96244692748217,54.00164038321752
2019,7,ARI,0.3999038811397873,2.162259761910682,0.4879388281928275,0.772481954009397,72.57570814848349,80.67823784076711
2019,7,ATL,-2.001733604082869,-0.8680537782915536,-0.7512731986156685,-0.8910645963413135,31.650568223919592,5.682793970121748
2019,7,BAL,0.9310671056963317,0.264467614265081,0.5440934729555379,-0.050844131172840604,74.43022266626686,43.56132927244037
2019,7,BUF,-0.09813000214984666,-0.05981075268965577,-0.09852935075556211,0.09062565486876362,53.207519520924194,49.93902239815339
2019,7,CAR,,,-0.02584352392163706,0.5867652307788177,55.60797849756282,72.30581923309857
2019,7,CHI,0.13280826872510376,-0.4612202350538178,0.09542992667540084,-0.31828751819311607,59.61305012973594,31.50453680358766
2019,7,CIN,-0.008344267907329533,-0.751384106084945,-0.037152214080979705,-0.7195077360781128,55.234507519939584,13.416862416706907
2019,7,CLE,,,0.3770689673047074,0.3591821512817963,68.91421643269622,62.045995688798435
2019,7,DAL,-0.2782546447809887,0.5103378503984792,-0.15898663882906455,0.0710972851100398,51.210909642758345,49.0586510266298
2019,7,DEN,-2.0016459155086537,-0.5139513345519924,-0.7339856949824836,0.1141614913413044,32.22149030168267,51.00005703091014
2019,7,DET,0.5940244856418133,-0.7866381259125697,0.20225239920927876,-0.6439470055676406,63.14087631360208,16.82326575578294
2019,7,GB,0.6020737655101343,-1.4993382213532138,0.547330183654671,-0.48829248551318755,74.53711546216596,23.840430270653282
2019,7,HOU,-0.34083352384302595,0.0520789558851229,0.1139175141454038,-0.10819723968960288,60.22360513381065,40.975755800108566
2019,7,IND,-0.05207895588512296,0.3408335238430259,0.3894639745189358,0.024721432017285633,69.32356317371737,46.96795047674877
2019,7,JAX,0.7513841060849449,0.008344267907329478,0.30218536077547226,0.14652736470950184,66.4411754929971,52.4591644054512
2019,7,KC,0.5139513345519924,2.0016459155086537,0.5092619050855609,0.3141486646724306,73.27990556311381,60.01581125145874
2019,7,LA,0.8680537782915536,2.001733604082869,0.10496725660490566,0.6954146738426268,59.928021703145326,77.20391673878662
2019,7,LAC,0.2557368095578778,0.2855426192608338,0.3280012707752804,0.001207660840606875,67.29374931100877,45.90791058420952
2019,7,LV,1.4993382213532138,-0.6020737655101344,0.9830182056956711,-0.40389127379079837,88.92576960669184,27.64537719865266
2019,7,MIA,0.05981075268965577,0.0981300021498466,-0.6876824660375155,-0.2560829722139254,33.750660518350344,34.308821141466794
2019,7,MIN,0.7866381259125697,-0.5940244856418133,0.28092786887388294,-0.12405749321128733,65.73914403131225,40.26074920620896
2019,7,NE,0.9771853974378513,-0.8854579541856701,0.3954233656893705,0.3461418950107789,69.52037284973657,61.4581192587546
2019,7,NO,0.4612202350538178,-0.1328082687251038,0.32323874842880823,0.1553011366247042,67.13646638507947,52.854700628385075
2019,7,NYG,-2.162259761910682,-0.39990388113978736,-1.0314738418171003,-0.005329087799081672,22.396905184912054,45.61322308923023
2019,7,NYJ,0.88545795418567,-0.9771853974378513,-0.3021569890054257,-0.2927137822163464,46.48269002637315,32.65744333367797
2019,7,PHI,-0.5103378503984792,0.2782546447809886,-0.08826286255685639,0.3606987701602109,53.54657164193047,62.11436738897439
2019,7,PIT,,,1.0703959491800332,0.30907312725458475,91.8114310601235,59.78699758739076
2019,7,SEA,-0.26446761426508103,-0.9310671056963318,-0.291750284060319,-0.8468650380035945,46.82637282384326,7.6753835347028545
2019,7,SF,-0.05089833451218742,1.6641271273272191,-0.03644867554587527,1.1792961074694417,55.25774197245344,99.01809614239679
2019,7,TB,,,-0.905177381982881,-0.2494977960426258,26.567862356788535,34.60569183007416
2019,7,TEN,-0.28554261926083385,-0.2557368095578778,-0.9080297784693322,-0.18762889171298258,26.47366158823322,37.394844884440985
2019,7,WAS,-1.6641271273272191,0.05089833451218734,-0.7497219905309395,0.1352970536378942,31.701797074629788,51.952883313741985
2019,8,ARI,0.21752272742807607,-1.3703964325611313,0.3932931929251645,0.02247451870971212,69.45002361445424,46.86665588970832
2019,8,ATL,0.656173077611216,-0.05438639676009384,-0.258667001936259,-0.5982272264878866,47.9189525606442,18.88438939853952
