season,week,team,passer_player_name,qb_epa_per_db,qb_epa_roll3
2019,1,ARI,K.Murray,-0.12359658082326254,
2019,2,ARI,K.Murray,0.24318635186483695,-0.12359658082326254
2019,3,ARI,K.Murray,-0.2976405947816138,0.059794885520787204
2019,4,ARI,K.Murray,-0.2302382787068685,-0.12359658082326254
2019,5,ARI,K.Murray,0.31437230110168457,-0.2302382787068685
2019,6,ARI,K.Murray,0.5791560808817545,-0.2302382787068685
2019,7,ARI,K.Murray,0.18841780786928924,0.31437230110168457
2019,8,ARI,K.Murray,-0.2444403436448839,0.31437230110168457
2019,9,ARI,K.Murray,0.19338987554822648,0.18841780786928924
2019,10,ARI,K.Murray,0.12557171738666037,0.18841780786928924
2019,11,ARI,K.Murray,0.058411424224441115,0.12557171738666037
2019,13,ARI,K.Murray,-0.6184037208557129,0.12557171738666037
2019,14,ARI,K.Murray,-0.17697504588535853,0.058411424224441115
2019,15,ARI,K.Murray,0.33063808441162107,-0.17697504588535853
2019,16,ARI,K.Murray,0.06029646020186575,-0.17697504588535853
2019,17,ARI,K.Murray,0.1938557851882208,0.06029646020186575
2020,1,ARI,K.Murray,-0.08719492540126894,0.1938557851882208
2020,2,ARI,K.Murray,0.09175444230800722,0.06029646020186575
2020,3,ARI,K.Murray,-0.11526673369937473,0.09175444230800722
2020,4,ARI,K.Murray,0.037975624203681946,-0.08719492540126894
2020,5,ARI,K.Murray,0.330410455402575,0.037975624203681946
2020,6,ARI,K.Murray,0.05708027362823486,0.037975624203681946
2020,7,ARI,K.Murray,0.278730955990878,0.05708027362823486
2020,9,ARI,K.Murray,0.35732106809262876,0.278730955990878
2020,10,ARI,K.Murray,0.08368006433759417,0.278730955990878
2020,11,ARI,K.Murray,0.23644773695203994,0.278730955990878
2020,12,ARI,K.Murray,-0.0550099081463284,0.23644773695203994
2020,13,ARI,K.Murray,-0.28436281681060793,0.08368006433759417
2020,14,ARI,K.Murray,0.13330362902747261,-0.0550099081463284
2020,15,ARI,K.Murray,0.196840221817429,-0.0550099081463284
2020,16,ARI,K.Murray,-0.3101458639468787,0.13330362902747261
2020,17,ARI,C.Streveler,-0.7454502847459581,0.13330362902747261
2021,1,ARI,K.Murray,0.347411127651439,-0.3101458639468787
2021,2,ARI,K.Murray,0.11738001994597606,-0.3101458639468787
2021,3,ARI,K.Murray,0.34896645826451916,0.11738001994597606
2021,4,ARI,K.Murray,0.39787706647600446,0.347411127651439
2021,5,ARI,K.Murray,0.13223139444986978,0.34896645826451916
2021,6,ARI,K.Murray,0.4555283188819885,0.34896645826451916
2021,7,ARI,K.Murray,0.26958906650543213,0.39787706647600446
2021,8,ARI,K.Murray,0.01822889872959682,0.26958906650543213
2021,9,ARI,C.McCoy,0.4757768767220633,0.26958906650543213
2021,10,ARI,C.McCoy,-0.7018117037686434,0.26958906650543213
2021,11,ARI,C.McCoy,0.34292030334472656,0.01822889872959682
2021,13,ARI,K.Murray,0.4783797562122345,0.34292030334472656
2021,14,ARI,K.Murray,-0.02457040885709367,0.34292030334472656
2021,15,ARI,K.Murray,-0.32716096531261096,0.34292030334472656
2021,16,ARI,K.Murray,-0.08761405944824219,-0.02457040885709367
2021,17,ARI,K.Murray,0.23553659915924072,-0.08761405944824219
2021,18,ARI,K.Murray,-0.08081879399039528,-0.08761405944824219
2021,19,ARI,K.Murray,-0.5816120457004856,-0.08081879399039528
2022,1,ARI,K.Murray,0.009254229696173417,-0.08081879399039528
2022,2,ARI,K.Murray,-0.15421020283418543,-0.08081879399039528
2022,3,ARI,K.Murray,-0.08078981240590413,-0.15421020283418543
2022,4,ARI,K.Murray,-0.04486424782696892,-0.08078981240590413
2022,5,ARI,K.Murray,0.1682599695717416,-0.08078981240590413
2022,6,ARI,K.Murray,-0.2714598899663881,-0.04486424782696892
2022,7,ARI,K.Murray,0.08913980424404144,-0.04486424782696892
2022,8,ARI,K.Murray,-0.04213230808575948,0.08913980424404144
2022,9,ARI,K.Murray,-0.1911300778388977,-0.04213230808575948
2022,10,ARI,C.McCoy,0.07184224250989082,-0.04213230808575948
2022,11,ARI,C.McCoy,-0.11947796795819257,-0.04213230808575948
2022,12,ARI,K.Murray,0.2558756192525228,-0.11947796795819257
2022,14,ARI,C.McCoy,-0.4438918569813604,0.07184224250989082
2022,15,ARI,C.McCoy,-0.34983124940291693,-0.11947796795819257
2022,16,ARI,T.McSorley,-0.3322918150160048,-0.34983124940291693
2022,17,ARI,D.Blough,0.04170440492175874,-0.34983124940291693
2022,18,ARI,D.Blough,-0.3132673218136742,-0.3322918150160048
2023,1,ARI,J.Dobbs,-0.279989936135032,-0.3132673218136742
2023,2,ARI,J.Dobbs,0.2397059779013357,-0.279989936135032
2023,3,ARI,J.Dobbs,0.15056798855463663,-0.279989936135032
2023,4,ARI,J.Dobbs,0.09281693186078753,0.15056798855463663
2023,5,ARI,J.Dobbs,-0.4471866607666016,0.15056798855463663
2023,6,ARI,J.Dobbs,-0.4060968798260356,0.09281693186078753
2023,7,ARI,J.Dobbs,-0.33400398976094015,-0.4060968798260356
2023,8,ARI,J.Dobbs,-0.24229297637939454,-0.4060968798260356
2023,9,ARI,C.Tune,-1.213669670952691,-0.33400398976094015
2023,10,ARI,K.Murray,-0.18449438640049526,-0.33400398976094015
2023,11,ARI,K.Murray,-0.2068699634436405,-0.24229297637939454
2023,12,ARI,K.Murray,-0.285280818939209,-0.2068699634436405
2023,13,ARI,K.Murray,0.045787620544433597,-0.2068699634436405
2023,15,ARI,K.Murray,-0.17105036003645077,-0.2068699634436405
2023,16,ARI,K.Murray,-0.16493955850601197,-0.17105036003645077
2023,17,ARI,K.Murray,0.30816352728641394,-0.16493955850601197
2023,18,ARI,K.Murray,0.4741138950470955,-0.16493955850601197
2024,1,ARI,K.Murray,-0.033852849687848775,0.30816352728641394
2024,2,ARI,K.Murray,0.8227767944335938,0.30816352728641394
2024,3,ARI,K.Murray,-0.16091156005859375,0.4741138950470955
2024,4,ARI,K.Murray,-0.016663555915539082,-0.033852849687848775
2024,5,ARI,K.Murray,-0.058946740242742726,-0.016663555915539082
2024,6,ARI,K.Murray,0.2409040629863739,-0.058946740242742726
2024,7,ARI,K.Murray,-0.013157092607938327,-0.016663555915539082
2024,8,ARI,K.Murray,0.5092649989657931,-0.013157092607938327
2024,9,ARI,K.Murray,-0.05755794566610585,0.2409040629863739
2024,10,ARI,K.Murray,0.7192222595214843,-0.013157092607938327
2024,12,ARI,K.Murray,-0.12648666472662062,0.5092649989657931
2024,13,ARI,K.Murray,0.01658624013264974,-0.05755794566610585
2024,14,ARI,K.Murray,-0.11077961921691895,0.01658624013264974
2024,15,ARI,K.Murray,0.3843562126159668,-0.11077961921691895
2024,16,ARI,K.Murray,0.03828092983790806,0.01658624013264974
2024,17,ARI,K.Murray,0.04275951018700233,0.03828092983790806
2024,18,ARI,K.Murray,0.2288813727242606,0.04275951018700233
2025,1,ARI,K.Murray,0.04484703961540671,0.04275951018700233
2025,2,ARI,K.Murray,0.2361449094919058,0.04484703961540671
2025,3,ARI,K.Murray,-0.017183696230252583,0.2288813727242606
2025,4,ARI,K.Murray,-0.07030637213524352,0.04484703961540671
2025,5,ARI,K.Murray,0.05820696494158577,-0.017183696230252583
2025,6,ARI,J.Brissett,0.13604552849479343,-0.017183696230252583
2025,7,ARI,J.Brissett,0.024662687664940244,0.05820696494158577
2025,9,ARI,J.Brissett,0.19473245408799914,0.05820696494158577
2019,1,ATL,M.Ryan,-0.15154027938842773,
2019,2,ATL,M.Ryan,0.03948196497830478,-0.15154027938842773
2019,3,ATL,M.Ryan,0.6264180576100069,-0.05602915720506148
2019,4,ATL,M.Ryan,-0.08163164401876516,0.03948196497830478
2019,5,ATL,M.Ryan,0.13163981145741988,0.03948196497830478
2019,6,ATL,M.Ryan,0.51369225351434,0.13163981145741988
2019,7,ATL,M.Ryan,-0.5237686634063721,0.13163981145741988
2019,8,ATL,M.Schaub,0.33088030638518157,0.13163981145741988
2019,10,ATL,M.Ryan,-0.01812677913241916,0.33088030638518157
2019,11,ATL,M.Ryan,0.36891201564243864,-0.01812677913241916
2019,12,ATL,M.Ryan,-0.2778675922980675,0.33088030638518157
2019,13,ATL,M.Ryan,-0.2677848621950311,-0.01812677913241916
2019,14,ATL,M.Ryan,0.17204431806291853,-0.2677848621950311
2019,15,ATL,M.Ryan,0.15592962358056045,-0.2677848621950311
2019,16,ATL,M.Ryan,0.22400918214217477,0.15592962358056045
2019,17,ATL,M.Ryan,-0.10976796401174445,0.17204431806291853
2020,1,ATL,M.Ryan,0.1069094089039585,0.15592962358056045
2020,2,ATL,M.Ryan,0.3731629973963687,0.1069094089039585
2020,3,ATL,M.Ryan,-0.17688816785812378,0.1069094089039585
2020,4,ATL,M.Ryan,0.0349207645238832,0.1069094089039585
2020,5,ATL,M.Ryan,-0.10444581508636475,0.0349207645238832
2020,6,ATL,M.Ryan,0.7247996557326544,-0.10444581508636475
2020,7,ATL,M.Ryan,0.23855378892686632,0.0349207645238832
2020,8,ATL,M.Ryan,0.3085666000843048,0.23855378892686632
2020,9,ATL,M.Ryan,0.29664392729063294,0.3085666000843048
2020,11,ATL,M.Ryan,-0.34649503495958117,0.29664392729063294
2020,12,ATL,M.Ryan,-0.08563296794891358,0.29664392729063294
2020,13,ATL,M.Ryan,-0.25570197332473027,-0.08563296794891358
2020,14,ATL,M.Ryan,-0.10096925146439496,-0.25570197332473027
2020,15,ATL,M.Ryan,0.0859076976776123,-0.10096925146439496
2020,16,ATL,M.Ryan,0.27689324892484224,-0.10096925146439496
2020,17,ATL,M.Ryan,0.2780180189344618,0.0859076976776123
2021,1,ATL,M.Ryan,-0.4204023762753135,0.27689324892484224
2021,2,ATL,M.Ryan,-0.13381742923817735,0.27689324892484224
2021,3,ATL,M.Ryan,0.13211288207616562,-0.13381742923817735
2021,4,ATL,M.Ryan,0.2885263797848724,-0.13381742923817735
2021,5,ATL,M.Ryan,0.47351065741644965,0.13211288207616562
2021,7,ATL,M.Ryan,0.27261406037865615,0.2885263797848724
2021,8,ATL,M.Ryan,-0.2767072359720866,0.2885263797848724
2021,9,ATL,M.Ryan,0.5414447784423828,0.27261406037865615
2021,10,ATL,M.Ryan,-0.6482741729072903,0.27261406037865615
2021,11,ATL,M.Ryan,-0.3822813034057617,-0.2767072359720866
2021,12,ATL,M.Ryan,0.16245908737182618,-0.3822813034057617
2021,13,ATL,M.Ryan,-0.014856608017631199,-0.3822813034057617
2021,14,ATL,M.Ryan,0.1793532864800815,-0.014856608017631199
2021,15,ATL,M.Ryan,-0.19773404257638114,0.16245908737182618
2021,16,ATL,M.Ryan,0.31382910410563153,-0.014856608017631199
2021,17,ATL,M.Ryan,-0.34685533387320383,0.1793532864800815
2021,18,ATL,M.Ryan,-0.12305151091681586,-0.19773404257638114
2022,1,ATL,M.Mariota,0.1521720290184021,-0.12305151091681586
2022,2,ATL,M.Mariota,-0.05557299057642619,-0.12305151091681586
2022,3,ATL,M.Mariota,0.6492022224094557,-0.05557299057642619
2022,4,ATL,M.Mariota,-0.2567152976989746,0.1521720290184021
2022,5,ATL,M.Mariota,-0.0460338746347735,-0.05557299057642619
2022,6,ATL,M.Mariota,0.3255713880062103,-0.0460338746347735
2022,7,ATL,M.Mariota,0.06905199587345123,-0.0460338746347735
2022,8,ATL,M.Mariota,0.2078019618988037,0.06905199587345123
2022,9,ATL,M.Mariota,-0.01768836259841919,0.2078019618988037
2022,10,ATL,M.Mariota,-0.22720904911265655,0.06905199587345123
2022,11,ATL,M.Mariota,0.08200246757931179,-0.01768836259841919
2022,12,ATL,M.Mariota,-0.1815490355858436,-0.01768836259841919
2022,13,ATL,M.Mariota,-0.1996147918701172,-0.1815490355858436
2022,15,ATL,D.Ridder,-0.19403524398803712,-0.1815490355858436
2022,16,ATL,D.Ridder,0.11247499329703195,-0.19403524398803712
2022,17,ATL,D.Ridder,-0.006746795442369249,-0.19403524398803712
2022,18,ATL,D.Ridder,0.2063685655593872,-0.006746795442369249
2023,1,ATL,D.Ridder,-0.20229315757751465,0.11247499329703195
2023,2,ATL,D.Ridder,0.09452861728090228,-0.006746795442369249
2023,3,ATL,D.Ridder,-0.3264655643039279,0.09452861728090228
2023,4,ATL,D.Ridder,-0.5519802638462612,-0.20229315757751465
2023,5,ATL,D.Ridder,0.3993327994095652,-0.3264655643039279
2023,6,ATL,D.Ridder,-0.1626738723443479,-0.3264655643039279
2023,7,ATL,D.Ridder,0.27150590603168195,-0.1626738723443479
2023,8,ATL,T.Heinicke,0.2749201384457675,0.27150590603168195
2023,9,ATL,T.Heinicke,-0.03433470976980109,0.27150590603168195
2023,10,ATL,T.Heinicke,-0.4183581935034858,0.27150590603168195
2023,12,ATL,D.Ridder,-0.13077691623142787,-0.03433470976980109
2023,13,ATL,D.Ridder,-0.12596005598704021,-0.13077691623142787
2023,14,ATL,D.Ridder,-0.05518714771714321,-0.13077691623142787
2023,15,ATL,D.Ridder,0.15602784156799315,-0.12596005598704021
2023,16,ATL,T.Heinicke,0.23309003945552942,-0.05518714771714321
2023,17,ATL,T.Heinicke,-0.20369449738533266,0.15602784156799315
2023,18,ATL,D.Ridder,0.22892567316691081,0.15602784156799315
2024,1,ATL,K.Cousins,-0.4071516107629847,0.22892567316691081
2024,2,ATL,K.Cousins,0.2930032668575164,-0.20369449738533266
2024,3,ATL,K.Cousins,0.09021708273118542,0.22892567316691081
2024,4,ATL,K.Cousins,-0.029699914985232882,0.09021708273118542
2024,5,ATL,K.Cousins,0.36888786951700847,0.09021708273118542
2024,6,ATL,K.Cousins,0.41038716634114586,0.09021708273118542
2024,7,ATL,K.Cousins,-0.2481642020376105,0.36888786951700847
2024,8,ATL,K.Cousins,0.4884541419244582,0.36888786951700847
2024,9,ATL,K.Cousins,0.32312815005962664,0.41038716634114586
2024,10,ATL,K.Cousins,-0.030376748340885815,0.32312815005962664
2024,11,ATL,K.Cousins,-0.2454718228044181,0.32312815005962664
2024,13,ATL,K.Cousins,-0.2908388614654541,-0.030376748340885815
2024,14,ATL,K.Cousins,0.01883622219688014,-0.2454718228044181
2024,15,ATL,K.Cousins,-0.37559988498687746,-0.2454718228044181
2024,16,ATL,M.Penix,0.2425088882446289,-0.2908388614654541
2024,17,ATL,M.Penix,-0.017377096253472404,0.01883622219688014
2024,18,ATL,M.Penix,0.14017636959369367,-0.017377096253472404
2025,1,ATL,M.Penix,0.22381616193194723,0.14017636959369367
2025,2,ATL,M.Penix,-0.1351738174756368,0.14017636959369367
2025,3,ATL,M.Penix,-0.5223516358269585,0.14017636959369367
2025,4,ATL,M.Penix,0.6773213280571831,-0.1351738174756368
2025,6,ATL,M.Penix,-0.012331450686735265,-0.1351738174756368
2025,7,ATL,M.Penix,-0.16843391656875611,-0.012331450686735265
2025,8,ATL,K.Cousins,-0.18337278068065643,-0.012331450686735265
2025,9,ATL,M.Penix,0.0984850431743421,-0.16843391656875611
2019,1,BAL,L.Jackson,1.3834493727911086,
2019,2,BAL,L.Jackson,0.22904229775453225,1.3834493727911086
2019,3,BAL,L.Jackson,0.013032265166018872,0.8062458352728205
2019,4,BAL,L.Jackson,-0.046188806232653166,0.22904229775453225
2019,5,BAL,L.Jackson,-0.21506027741865677,0.013032265166018872
2019,6,BAL,L.Jackson,0.209669878988555,-0.046188806232653166
2019,7,BAL,L.Jackson,0.03397191706157866,-0.046188806232653166
2019,9,BAL,L.Jackson,0.5299365917841593,0.03397191706157866
2019,10,BAL,L.Jackson,1.4424396753311157,0.209669878988555
2019,11,BAL,L.Jackson,0.8372197151184082,0.5299365917841593
2019,12,BAL,L.Jackson,1.0619311766190962,0.8372197151184082
2019,13,BAL,L.Jackson,-0.07297675311565399,1.0619311766190962
2019,14,BAL,L.Jackson,0.03403244110254141,0.8372197151184082
2019,15,BAL,L.Jackson,0.6941752433776855,0.03403244110254141
2019,16,BAL,L.Jackson,0.37541792469639934,0.03403244110254141
2019,17,BAL,R.Griffin III,-0.30300535758336383,0.37541792469639934
2019,19,BAL,L.Jackson,-0.19184630257742746,0.37541792469639934
2020,1,BAL,L.Jackson,0.5432274783099139,-0.19184630257742746
2020,2,BAL,L.Jackson,0.19905647209712438,-0.19184630257742746
2020,3,BAL,L.Jackson,-0.4664383828639984,0.19905647209712438
2020,4,BAL,L.Jackson,0.47083473205566406,0.19905647209712438
2020,5,BAL,L.Jackson,-0.13347872934843363,0.19905647209712438
2020,6,BAL,L.Jackson,0.06396465301513672,-0.13347872934843363
2020,8,BAL,L.Jackson,-0.3054092161117061,0.06396465301513672
2020,9,BAL,L.Jackson,0.2971735954284668,-0.13347872934843363
2020,10,BAL,L.Jackson,0.11874609523349339,0.06396465301513672
2020,11,BAL,L.Jackson,0.21227808921567856,0.11874609523349339
2020,12,BAL,R.Griffin,-1.175163777669271,0.21227808921567856
2020,13,BAL,L.Jackson,-0.27115776959587545,0.11874609523349339
2020,14,BAL,L.Jackson,0.33097832202911376,-0.27115776959587545
2020,15,BAL,L.Jackson,0.6689952767413595,-0.27115776959587545
2020,16,BAL,L.Jackson,0.45326107025146484,0.33097832202911376
2020,17,BAL,L.Jackson,0.3849199612935384,0.45326107025146484
2020,18,BAL,L.Jackson,0.05988398502612936,0.45326107025146484
2020,19,BAL,L.Jackson,-0.46480607986450195,0.3849199612935384
2021,1,BAL,L.Jackson,0.07135155706694632,0.05988398502612936
2021,2,BAL,L.Jackson,-0.04137218849999564,0.05988398502612936
2021,3,BAL,L.Jackson,0.21800104309530818,-0.04137218849999564
2021,4,BAL,L.Jackson,0.26046271324157716,0.07135155706694632
2021,5,BAL,L.Jackson,0.6909423178814827,0.21800104309530818
2021,6,BAL,L.Jackson,-0.112860107421875,0.26046271324157716
2021,7,BAL,L.Jackson,-0.2592206796010335,0.26046271324157716
2021,9,BAL,L.Jackson,-0.04020429470322349,-0.112860107421875
2021,10,BAL,L.Jackson,-0.1746989991929796,-0.112860107421875
2021,11,BAL,T.Huntley,-0.16524319421677364,-0.1746989991929796
2021,12,BAL,L.Jackson,-0.3222155009998995,-0.16524319421677364
2021,13,BAL,L.Jackson,0.057878536648220485,-0.1746989991929796
2021,14,BAL,T.Huntley,-0.10700463085639768,-0.16524319421677364
2021,15,BAL,T.Huntley,0.09162112644740514,-0.10700463085639768
2021,16,BAL,J.Johnson,0.34881031222459746,0.057878536648220485
2021,17,BAL,T.Huntley,-0.11128757340567452,0.09162112644740514
2021,18,BAL,T.Huntley,-0.43219785129322724,0.09162112644740514
2022,1,BAL,L.Jackson,0.13248911499977112,-0.11128757340567452
2022,2,BAL,L.Jackson,0.6148458020440464,-0.11128757340567452
2022,3,BAL,L.Jackson,0.21712983738292346,0.13248911499977112
2022,4,BAL,L.Jackson,-0.29727732750677294,0.21712983738292346
2022,5,BAL,L.Jackson,-0.17191907131310666,0.21712983738292346
2022,6,BAL,L.Jackson,-0.04682033903458539,-0.17191907131310666
2022,7,BAL,L.Jackson,-0.22480329714323344,-0.17191907131310666
2022,8,BAL,L.Jackson,0.02405937761068344,-0.17191907131310666
2022,9,BAL,L.Jackson,0.17836734771728516,-0.04682033903458539
2022,11,BAL,L.Jackson,-0.15158765845828587,0.02405937761068344
2022,12,BAL,L.Jackson,0.23676358952241786,0.02405937761068344
2022,13,BAL,T.Huntley,-0.019829995704419685,0.17836734771728516
2022,14,BAL,T.Huntley,0.13448691368103027,-0.019829995704419685
2022,15,BAL,T.Huntley,-0.35436439514160156,0.13448691368103027
2022,16,BAL,T.Huntley,-0.0405650910209207,-0.019829995704419685
2022,17,BAL,T.Huntley,0.22307064419700987,-0.0405650910209207
2022,18,BAL,A.Brown,-0.32105588912963867,-0.0405650910209207
2022,19,BAL,T.Huntley,0.11048401555707378,-0.0405650910209207
2023,1,BAL,L.Jackson,-0.16983318328857422,0.11048401555707378
2023,2,BAL,L.Jackson,0.37554102232961944,-0.16983318328857422
2023,3,BAL,L.Jackson,-0.20718135833740234,0.11048401555707378
2023,4,BAL,L.Jackson,0.3123860142447732,-0.16983318328857422
2023,5,BAL,L.Jackson,-0.31488659268333796,0.3123860142447732
2023,6,BAL,L.Jackson,0.1886012323441044,-0.20718135833740234
2023,7,BAL,L.Jackson,0.9356606094925491,0.1886012323441044
2023,8,BAL,L.Jackson,-0.1607861365041425,0.1886012323441044
2023,9,BAL,L.Jackson,-0.12988466482896072,0.1886012323441044
2023,10,BAL,L.Jackson,-0.22667092543381911,-0.12988466482896072
2023,11,BAL,L.Jackson,0.28424591853700837,-0.1607861365041425
2023,12,BAL,L.Jackson,-0.1046600902781767,-0.12988466482896072
2023,14,BAL,L.Jackson,0.2741918771163277,-0.1046600902781767
2023,15,BAL,L.Jackson,-0.13203868159541376,0.2741918771163277
2023,16,BAL,L.Jackson,0.1329823957907187,-0.1046600902781767
2023,17,BAL,L.Jackson,1.3179968053644353,0.1329823957907187
2023,18,BAL,T.Huntley,-0.14607112109661102,0.1329823957907187
2023,20,BAL,L.Jackson,0.15595038414001464,0.1329823957907187
2023,21,BAL,L.Jackson,-0.12269378289943789,0.15595038414001464
2024,1,BAL,L.Jackson,-0.05931333133152553,-0.12269378289943789
2024,2,BAL,L.Jackson,0.028652657480800852,-0.05931333133152553
2024,3,BAL,L.Jackson,0.7113905588785807,-0.05931333133152553
2024,4,BAL,L.Jackson,0.4832846992894223,0.028652657480800852
2024,5,BAL,L.Jackson,0.4941444396972656,0.4832846992894223
2024,6,BAL,L.Jackson,0.39291538511003765,0.4941444396972656
2024,7,BAL,L.Jackson,1.0465434392293294,0.4832846992894223
2024,8,BAL,L.Jackson,0.19920083804008287,0.4941444396972656
2024,9,BAL,L.Jackson,0.966950798034668,0.39291538511003765
2024,10,BAL,L.Jackson,0.5957546234130859,0.966950798034668
2024,11,BAL,L.Jackson,-0.06773947344885932,0.5957546234130859
2024,12,BAL,L.Jackson,0.3384747902552287,0.5957546234130859
2024,13,BAL,L.Jackson,-0.02494074748112605,0.3384747902552287
2024,15,BAL,L.Jackson,0.912075749150029,-0.02494074748112605
2024,16,BAL,L.Jackson,0.2950945496559143,0.3384747902552287
2024,17,BAL,L.Jackson,0.5270398855209351,0.2950945496559143
2024,18,BAL,L.Jackson,0.17011137931577622,0.5270398855209351
2024,19,BAL,L.Jackson,0.47457867576962426,0.2950945496559143
2024,20,BAL,L.Jackson,0.1573857932255186,0.47457867576962426
2025,1,BAL,L.Jackson,0.41897242409842356,0.17011137931577622
2025,2,BAL,L.Jackson,0.2919594645500183,0.41897242409842356
2025,3,BAL,L.Jackson,0.31493944440569194,0.2919594645500183
2025,4,BAL,L.Jackson,-0.2269642456718113,0.31493944440569194
2025,5,BAL,C.Rush,-0.37595033645629883,0.2919594645500183
2025,6,BAL,C.Rush,-0.2686015430249666,-0.2269642456718113
2025,8,BAL,T.Huntley,0.22148096561431885,-0.2686015430249666
2025,9,BAL,L.Jackson,0.41606834411621096,-0.2686015430249666
2019,1,BUF,J.Allen,-0.17081044849596524,
2019,2,BUF,J.Allen,0.19161579825661398,-0.17081044849596524
2019,3,BUF,J.Allen,0.019182830243497283,0.01040267488032437
2019,4,BUF,J.Allen,-0.557586177702873,0.019182830243497283
2019,5,BUF,J.Allen,-0.1075191232893202,0.019182830243497283
2019,7,BUF,J.Allen,0.2841157913208008,-0.1075191232893202
2019,8,BUF,J.Allen,-0.1307900955802516,-0.1075191232893202
2019,9,BUF,Jos.Allen,0.3435018712824041,-0.1075191232893202
2019,10,BUF,Jos.Allen,-0.06339593728383382,0.2841157913208008
2019,11,BUF,Jos.Allen,0.36694480433608545,-0.06339593728383382
2019,12,BUF,J.Allen,0.130582275390625,0.3435018712824041
2019,13,BUF,J.Allen,0.3769533634185791,0.130582275390625
2019,14,BUF,J.Allen,-0.460118874259617,0.36694480433608545
2019,15,BUF,J.Allen,-0.08374821222745456,0.130582275390625
2019,16,BUF,J.Allen,0.09314583937327067,-0.08374821222745456
2019,17,BUF,M.Barkley,-0.21069459915161132,-0.08374821222745456
2019,18,BUF,J.Allen,-0.04725928604602814,-0.08374821222745456
2020,1,BUF,J.Allen,0.28165322907116946,-0.04725928604602814
2020,2,BUF,J.Allen,0.7975409825642904,-0.04725928604602814
2020,3,BUF,J.Allen,0.22851526415025866,0.28165322907116946
2020,4,BUF,J.Allen,0.5306763785226004,0.28165322907116946
2020,5,BUF,J.Allen,0.055953996126041856,0.5306763785226004
2020,6,BUF,J.Allen,-0.11521378269901981,0.22851526415025866
2020,7,BUF,J.Allen,0.13917417526245118,0.055953996126041856
2020,8,BUF,J.Allen,-0.059520068921540915,0.055953996126041856
2020,9,BUF,J.Allen,0.36601617601182723,-0.059520068921540915
2020,10,BUF,J.Allen,-0.0113114240218182,0.13917417526245118
2020,12,BUF,J.Allen,0.04082656365174513,-0.0113114240218182
2020,13,BUF,J.Allen,0.548700518724395,0.04082656365174513
2020,14,BUF,J.Allen,0.0012138648466630416,0.04082656365174513
2020,15,BUF,J.Allen,0.6259456727562881,0.04082656365174513
2020,16,BUF,J.Allen,0.5104034741719564,0.548700518724395
2020,17,BUF,J.Allen,0.437410281254695,0.5104034741719564
2020,18,BUF,J.Allen,0.27011126440924565,0.5104034741719564
2020,19,BUF,J.Allen,-0.02738671425061348,0.437410281254695
2020,20,BUF,J.Allen,-0.1642405851831976,0.27011126440924565
2021,1,BUF,J.Allen,-0.11281103558010525,-0.02738671425061348
2021,2,BUF,J.Allen,0.11265634087955251,-0.11281103558010525
2021,3,BUF,Jos.Allen,0.39391088485717773,-0.11281103558010525
2021,4,BUF,J.Allen,0.06308626744054979,0.11265634087955251
2021,5,BUF,J.Allen,0.5551812098576472,0.11265634087955251
2021,6,BUF,J.Allen,0.2791401290893555,0.39391088485717773
2021,8,BUF,J.Allen,0.13345142773219518,0.2791401290893555
2021,9,BUF,J.Allen,-0.1705317029766008,0.2791401290893555
2021,10,BUF,J.Allen,0.6318778991699219,0.13345142773219518
2021,11,BUF,J.Allen,-0.035374707645840116,0.13345142773219518
2021,12,BUF,J.Allen,0.38053693771362307,-0.035374707645840116
2021,13,BUF,J.Allen,-0.22052812576293945,0.38053693771362307
2021,14,BUF,J.Allen,-0.059679441284715085,-0.035374707645840116
2021,15,BUF,J.Allen,0.18133567508898282,-0.059679441284715085
2021,16,BUF,J.Allen,0.429708997408549,-0.059679441284715085
2021,17,BUF,J.Allen,-0.2517255147298177,0.18133567508898282
2021,18,BUF,J.Allen,-0.037633323669433595,0.18133567508898282
2021,19,BUF,J.Allen,0.9187689208984375,-0.037633323669433595
2021,20,BUF,J.Allen,0.45497775077819824,-0.037633323669433595
2022,1,BUF,J.Allen,0.4135290492664684,0.45497775077819824
2022,2,BUF,J.Allen,0.4159834446051182,0.45497775077819824
2022,3,BUF,J.Allen,0.09623164119142474,0.4159834446051182
2022,4,BUF,J.Allen,0.0556006044954867,0.4135290492664684
2022,5,BUF,J.Allen,0.8017626116352696,0.09623164119142474
2022,6,BUF,J.Allen,0.27220014246498664,0.09623164119142474
2022,8,BUF,J.Allen,0.02261546806052879,0.27220014246498664
2022,9,BUF,J.Allen,-0.3256209935897436,0.27220014246498664
2022,10,BUF,J.Allen,0.06137834125094944,0.02261546806052879
2022,11,BUF,J.Allen,0.23985280661747374,0.02261546806052879
2022,12,BUF,J.Allen,-0.016408862007988825,0.06137834125094944
2022,13,BUF,J.Allen,0.3357598168509347,0.06137834125094944
2022,14,BUF,J.Allen,-0.15944528579711914,0.23985280661747374
2022,15,BUF,J.Allen,0.30042500722975957,-0.016408862007988825
2022,16,BUF,J.Allen,0.09323813234056745,0.30042500722975957
2022,18,BUF,J.Allen,0.2560174248435281,0.09323813234056745
2022,19,BUF,J.Allen,-0.2566871228425399,0.2560174248435281
2022,20,BUF,J.Allen,-0.04086287077083144,0.09323813234056745
