season,week,team,off_epa,off_sr,pass_rate,rush_rate,air_yds,qb_epa,qb_hit,sacks,plays,def_epa,def_sr,off_epa_r8,off_sr_r8,def_epa_r8,def_sr_r8,pass_rate_r8,rush_rate_r8,qb_epa_r8
2024,10,CAR,-0.016363155,0.43037975,0.3625,0.3875,6.6,0.040077236,4.0,1.0,80,-0.06393264,0.5591398,-0.06155245751142502,0.4615432620048523,0.09312760131433606,0.5077145956456661,0.46704772487282753,0.2884560562670231,-0.043968379497528076
2024,12,CAR,0.13688739,0.5121951,0.5180723,0.22891566,8.285714,0.13688739,6.0,2.0,83,0.24447225,0.5955056,-0.06484124809503555,0.46035026013851166,0.13312370562925935,0.5165277980268002,0.47401106357574463,0.27809201925992966,-0.04725717008113861
2024,13,CAR,-0.075521156,0.505618,0.5777778,0.2,9.586957,-0.075521156,11.0,1.0,90,-0.026205165,0.5,-0.07978221168741584,0.45746055245399475,0.104765948606655,0.5172808095812798,0.48373328894376755,0.2661602031439543,-0.062198133673518896
2024,14,CAR,-0.0012703459,0.39759037,0.5180723,0.3253012,10.941176,-0.0012703459,8.0,1.0,83,0.036898367,0.44594595,-0.05559918883955106,0.45452776923775673,0.09212931036017835,0.5168442763388157,0.47941338270902634,0.278862327337265,-0.04854414000874385
2024,15,CAR,-0.08989302,0.47368422,0.55263156,0.17105263,8.035714,-0.08989302,10.0,6.0,76,0.18375286,0.54545456,-0.05583822395419702,0.45705224946141243,0.0899189857300371,0.517952922731638,0.48453883826732635,0.2682671621441841,-0.04878317512338981
2024,16,CAR,0.17771427,0.46067417,0.3888889,0.35555556,6.5384617,0.17771427,3.0,3.0,90,0.1197172,0.51111114,0.005055052752140909,0.4581849090754986,0.07732616434805095,0.5089251510798931,0.4908112399280071,0.2703728973865509,0.012110101582948118
2024,17,CAR,-0.13045561,0.47761193,0.53731346,0.1641791,13.25,-0.13045561,7.0,5.0,67,0.3195163,0.6043956,0.004076827841345221,0.4617966562509537,0.10983525612391531,0.5248815827071667,0.4874625988304615,0.2620491310954094,0.01113187667215243
2024,18,CAR,0.33023834,0.5529412,0.48235294,0.29411766,8.857142,0.33023834,0.0,0.0,85,0.19852114,0.6421053,0.04141708888346329,0.47633684054017067,0.12659253948368132,0.5504572428762913,0.49220116063952446,0.265827726572752,0.0484721377142705
2025,1,CAR,-0.108387545,0.39473686,0.56578946,0.2631579,7.6857142,-0.108387545,5.0,1.0,76,0.11752987,0.4814815,0.029914040176663548,0.4718814790248871,0.14927535341121256,0.5407499559223652,0.5176123417913914,0.25028496608138084,0.029914040176663548
2025,2,CAR,-0.005964335,0.45454547,0.65656567,0.1919192,6.818182,-0.005964335,10.0,3.0,99,0.041357316,0.46376812,0.012057574989739805,0.46467527374625206,0.12388598662801087,0.5242827720940113,0.5349240116775036,0.24566040746867657,0.012057574989739805
2025,3,CAR,0.067211956,0.5277778,0.39726028,0.38356164,5.5416665,0.067211956,3.0,1.0,73,-0.37877744,0.3375,0.029899213986936957,0.4674452506005764,0.07981445174664259,0.5039702728390694,0.5123593211174011,0.26860561221838,0.029899213986936957
2025,4,CAR,-0.17894189,0.47126436,0.47126436,0.3218391,5.5277777,-0.17894189,4.0,1.0,87,0.25019103,0.43076923,0.007690270897001028,0.4766544997692108,0.10647603496909142,0.5020731836557388,0.5065083280205727,0.26817284896969795,0.007690270897001028
2025,5,CAR,0.11509171,0.46067417,0.42222223,0.32222223,8.133333,0.11509171,7.0,3.0,90,0.12118798,0.44444445,0.03331336239352822,0.47502824291586876,0.09865542408078909,0.4894469194114208,0.49020716175436974,0.28706904873251915,0.03331336239352822
2025,6,CAR,0.15452723,0.5714286,0.34117648,0.4117647,6.16,0.15452723,5.0,1.0,85,0.17656729,0.4520548,0.030414982233196497,0.48887254670262337,0.10576168447732925,0.4820648767054081,0.48424310982227325,0.294095192104578,0.030414982233196497
2025,7,CAR,-0.05396388,0.40449437,0.41111112,0.35555556,7.28125,-0.05396388,7.0,2.0,90,-0.19517705,0.35135135,0.03997644875198603,0.47973285242915154,0.04142501577734947,0.4504343420267105,0.4684678167104721,0.3180172499269247,0.03997644875198603
2025,8,CAR,-0.21313174,0.48051947,0.43589744,0.34615386,8.125,-0.21313174,8.0,7.0,78,0.28252202,0.51898736,-0.02794481161981821,0.4706801362335682,0.05192512646317482,0.435044601559639,0.46266087889671326,0.32452177442610264,-0.02794481161981821
2025,9,CAR,0.066377036,0.49295774,0.35211268,0.46478873,6.25,0.066377036,2.0,1.0,71,-0.00045185973,0.50666666,-0.006099238991737366,0.48295774683356285,0.037177410362346563,0.4381927475333214,0.43595128133893013,0.34972562827169895,-0.006099238991737366
2023,1,CHI,-0.16490912,0.41111112,0.5604396,0.25274727,3.054054,-0.16490912,6.0,4.0,91,0.110372275,0.39240506,,,,,,,
2023,2,CHI,-0.09214811,0.42647058,0.5441176,0.22058824,6.172414,-0.09214811,9.0,6.0,68,0.04042416,0.41573033,,,,,,,
2023,3,CHI,-0.2627394,0.32352942,0.42647058,0.32352942,14.272727,-0.20113884,4.0,3.0,68,0.17315058,0.51648355,,,,,,,
2023,4,CHI,0.060259007,0.44444445,0.47777778,0.32222223,8.857142,0.060259007,9.0,4.0,90,0.17258535,0.4477612,-0.11488440446555614,0.40138889104127884,0.12413309328258038,0.44309503585100174,0.5022013932466507,0.2797717899084091,-0.0994842667132616
2023,5,CHI,0.24249215,0.43373495,0.39759037,0.37349397,9.172414,0.24249215,8.0,3.0,83,-0.07288667,0.3882353,-0.04340909272432327,0.40785810351371765,0.08472914099693299,0.43212308883666994,0.48127918839454653,0.29851622581481935,-0.03108898252248764
2023,6,CHI,-0.2495267,0.4691358,0.40243903,0.3902439,5.9166665,-0.2495267,8.0,5.0,82,-0.16540872,0.41333333,-0.07776202633976936,0.4180710514386495,0.043039498229821525,0.42899146179358166,0.4681391616662343,0.31380416949590045,-0.06749526783823967
2023,7,CHI,0.08911499,0.4597701,0.375,0.4090909,1.8275862,0.08911499,3.0,2.0,88,-0.15046558,0.37179488,-0.053922453096934726,0.4240280602659498,0.015395915934017726,0.42082052145685467,0.4548335671424866,0.32741656047957285,-0.04512237438133785
2023,8,CHI,-0.18895885,0.35,0.49382716,0.2962963,6.864865,-0.18895885,2.0,1.0,81,0.058334168,0.44444445,-0.0708020031452179,0.414774551987648,0.02076319744810462,0.42377351224422455,0.45970776677131653,0.3235265277326107,-0.06310193426907063
2023,9,CHI,-0.21327837,0.37804878,0.47560975,0.35365853,6.133333,-0.1412332,4.0,2.0,82,-0.15462498,0.44155845,-0.07684815861284733,0.41064175963401794,-0.012361459899693727,0.42991768568754196,0.44910403713583946,0.3361404351890087,-0.06014244444668293
2023,10,CHI,-0.11544428,0.42045453,0.43820226,0.35955057,6.7272725,-0.11544428,4.0,0.0,89,-0.14217849,0.30379745,-0.07976017985492945,0.40988975390791893,-0.03518679132685065,0.4159260764718056,0.4358646161854267,0.3535107262432575,-0.06305446568876505
2023,11,CHI,0.03617328,0.45652175,0.35869566,0.4456522,10.869565,0.0745059,4.0,2.0,92,0.015906008,0.5131579,-0.042396096047014,0.42651379480957985,-0.05484236334450543,0.4155103713274002,0.42739275097846985,0.3687760718166828,-0.02859887294471264
2023,12,CHI,-0.17240262,0.36144578,0.5301205,0.25301206,2.7027028,-0.17240262,6.0,3.0,83,-0.3164189,0.33333334,-0.07147879945114255,0.4161389619112015,-0.11596789327450097,0.4012068882584572,0.43393559008836746,0.3601248003542423,-0.05768157634884119
2023,14,CHI,0.01770841,0.33734939,0.53571427,0.2857143,7.3939395,0.01770841,8.0,3.0,84,-0.20011492,0.3493976,-0.09957676753401756,0.404090765863657,-0.1318714248482138,0.3963521756231785,0.45120107755064964,0.3491523414850235,-0.0857795444317162
2023,15,CHI,-0.25318345,0.2631579,0.48421052,0.2736842,10.8,-0.25318345,7.0,3.0,95,-0.25549102,0.35955057,-0.10003386251628399,0.37834352999925613,-0.14313171268440783,0.3896293304860592,0.46142251417040825,0.3345823809504509,-0.08623663941398263
2023,16,CHI,0.107464425,0.44827586,0.41379312,0.3908046,10.444445,0.107464425,1.0,1.0,87,-0.028057838,0.34615386,-0.0977401826530695,0.37690674886107445,-0.1278307451866567,0.3864242024719715,0.46627165377140045,0.33229659125208855,-0.08394295955076814
2023,17,CHI,0.07326263,0.41304347,0.4347826,0.36956522,9.0,0.07326263,5.0,3.0,92,-0.1758192,0.34210527,-0.06496249698102474,0.3847871832549572,-0.15709991659969091,0.3736318051815033,0.4588910825550556,0.34145520627498627,-0.05116527387872338
2023,18,CHI,0.019766513,0.46666667,0.4,0.38333333,8.875,0.019766513,5.0,5.0,60,0.12639299,0.5294118,-0.03583188680931926,0.39586441963911057,-0.12197266984730959,0.3846134729683399,0.4494398646056652,0.34516455605626106,-0.031040308997035027
2024,1,CHI,-0.20120011,0.41333333,0.46052632,0.25,7.37931,-0.20120011,4.0,2.0,76,-0.2782829,0.39759037,-0.04655136587098241,0.3949742689728737,-0.13898572232574224,0.3963375873863697,0.45223037153482437,0.3314707353711128,-0.04175978805869818
2024,2,CHI,-0.12987168,0.4,0.5777778,0.2,7.7027025,-0.12987168,10.0,7.0,90,-0.061328046,0.3902439,-0.06730698607861996,0.38790905103087425,-0.1486399790737778,0.38097333535552025,0.47961563989520073,0.30076421238482,-0.06730698607861996
2024,3,CHI,-0.12408947,0.39423078,0.5769231,0.27884614,10.365385,-0.12408947,5.0,4.0,104,-0.123894915,0.4027778,-0.061267842538654804,0.39200717583298683,-0.12457448267377913,0.38965389132499695,0.48546596243977547,0.3039934728294611,-0.061267842538654804
2024,4,CHI,0.057077073,0.525641,0.4050633,0.32911393,6.2608695,0.057077073,3.0,3.0,79,0.043266173,0.5263158,-0.05634675966575742,0.4155436307191849,-0.09415184590034187,0.41176866739988327,0.4691345915198326,0.30941842682659626,-0.05634675966575742
2024,5,CHI,0.13799147,0.4494382,0.43333334,0.35555556,7.172414,0.13799147,2.0,1.0,90,-0.19473453,0.42105263,-0.007449893746525049,0.43882866948843,-0.08655728469602764,0.4194564260542393,0.46277494356036186,0.319652346894145,-0.007449893746525049
2024,6,CHI,0.27041534,0.5443038,0.4875,0.3,3.6551723,0.27041534,4.0,3.0,80,0.012299523,0.43589744,0.012918970081955194,0.45083215832710266,-0.08151261461898685,0.43067437410354614,0.4719883054494858,0.3083017747849226,0.012918970081955194
2024,8,CHI,-0.080615394,0.43209878,0.43209878,0.34567901,13.083333,-0.080615394,8.0,3.0,81,-0.0056688446,0.41758242,-0.006315783131867647,0.4532140716910362,-0.06024381978204474,0.4401090182363987,0.4716528281569481,0.30531599931418896,-0.006315783131867647
2024,9,CHI,-0.1788727,0.31868133,0.5869565,0.20652173,9.0,-0.1788727,9.0,6.0,92,0.042803954,0.5068493,-0.031145685352385044,0.4347159042954445,-0.07069244928425178,0.43728870525956154,0.49502239003777504,0.2832145504653454,-0.031145685352385044
2024,10,CHI,-0.29700762,0.35,0.525,0.225,6.233333,-0.29700762,13.0,9.0,80,-0.03633056,0.4871795,-0.04312162380665541,0.4267992377281189,-0.04044840525602922,0.4484873451292515,0.5030815973877907,0.2800895497202873,-0.04312162380665541
2024,11,CHI,0.13569161,0.49411765,0.4883721,0.3488372,6.83871,0.13569161,6.0,3.0,86,0.26222137,0.53571427,-0.009926212020218372,0.4385639429092407,-4.728732164949179e-06,0.4666711427271366,0.4919058829545975,0.29869419895112514,-0.009926212020218372
2024,12,CHI,0.044550747,0.48421052,0.6041667,0.17708333,7.5416665,0.044550747,4.0,3.0,96,0.14097074,0.5,0.011153815314173698,0.4498114101588726,0.03310347773367539,0.4788239188492298,0.49531133472919464,0.28597384691238403,0.011153815314173698
2024,13,CHI,0.013213506,0.4375,0.67901236,0.13580246,13.435898,0.013213506,9.0,5.0,81,0.057995886,0.5,0.005670869490131736,0.4387937821447849,0.03494469175348058,0.47553444281220436,0.5295549668371677,0.2618099134415388,0.005670869490131736
2024,14,CHI,-0.068905644,0.47761193,0.5,0.27941176,5.8333335,-0.068905644,7.0,7.0,68,0.30689824,0.5064935,-0.020191270159557462,0.4423154965043068,0.09764878737041727,0.4862145520746708,0.5378882996737957,0.25229193828999996,-0.020191270159557462
2024,15,CHI,-0.1713834,0.42352942,0.45348838,0.3255814,7.28125,-0.1713834,3.0,2.0,86,0.04648152,0.5263158,-0.07541611162014306,0.4272187016904354,0.1019215370179154,0.49751684814691544,0.5336368456482887,0.2554896119982004,-0.07541611162014306
2024,16,CHI,-0.00326894,0.4698795,0.57831323,0.18072289,9.125,0.061110877,5.0,2.0,83,0.2796775,0.5802469,-0.0657478048815392,0.43194129317998886,0.13758983137086034,0.5178499110043049,0.5519136525690556,0.23487009666860104,-0.05770032783038914
2024,17,CHI,-0.15068077,0.3918919,0.5540541,0.27027026,7.214286,-0.15068077,10.0,7.0,74,-0.105811365,0.453125,-0.06222381250699982,0.4410926140844822,0.11901291646063328,0.5111343748867512,0.547800850123167,0.24283866211771965,-0.05417633545584977
2024,18,CHI,-0.13015957,0.39506173,0.43209878,0.32098764,4.3333335,-0.08902237,2.0,1.0,81,-0.16949943,0.44871795,-0.04136780643602833,0.4467253312468529,0.10236680787056684,0.5063266828656197,0.5361882001161575,0.25483711808919907,-0.028178178938105702
2025,1,CHI,-0.11061523,0.37777779,0.50549453,0.23076923,7.5142856,-0.11016426,3.0,2.0,91,-0.06429665,0.44594595,-0.07215616194298491,0.43218284845352173,0.06155205611139536,0.49510564282536507,0.538328506052494,0.24007862247526646,-0.058910163352265954
2025,2,CHI,-0.12246118,0.40697673,0.50574714,0.27586207,10.212121,-0.12246118,4.0,4.0,87,0.30406547,0.5714286,-0.09303265245398507,0.42252862453460693,0.0819388972595334,0.5040342174470425,0.5260260626673698,0.2524259649217129,-0.07978665386326611
2025,3,CHI,0.2032344,0.4861111,0.42465752,0.3561644,8.928572,0.2032344,1.0,0.0,73,-0.0045705857,0.4827586,-0.06928004015935585,0.42860501259565353,0.07411808834876865,0.5018790438771248,0.4942317083477974,0.27997120656073093,-0.056034041568636894
2025,4,CHI,-0.07257224,0.45348838,0.50574714,0.26436782,6.6486487,-0.07257224,2.0,1.0,87,-0.17201698,0.54545456,-0.06973836448742077,0.42558956891298294,0.014253686531446874,0.5067491754889488,0.4949501007795334,0.27809071354568005,-0.05649236589670181
2025,6,CHI,0.09301964,0.5063291,0.48101267,0.3164557,8.4827585,0.09301964,4.0,3.0,79,0.036365766,0.5,-0.03668798477156088,0.4359395317733288,0.012989217299036682,0.5034596994519234,0.49839063733816147,0.2769499998539686,-0.023441986180841923
2025,7,CHI,-0.010088376,0.4431818,0.31460676,0.42696628,8.461538,-0.010088376,4.0,1.0,89,-0.23134267,0.42857143,-0.03754041425418109,0.43260231986641884,-0.05088830564636737,0.4845002628862858,0.46542732790112495,0.3077304232865572,-0.032341892714612186
2025,8,CHI,0.041171655,0.4691358,0.5185185,0.25925925,8.157895,0.041171655,4.0,1.0,81,0.22939385,0.556962,-0.013558861683122814,0.4422578066587448,-0.008987653185613453,0.4974798895418644,0.46098538115620613,0.30635404773056507,-0.008360340143553913
2025,9,CHI,0.30640623,0.5588235,0.46078432,0.32352942,7.972973,0.30640623,7.0,2.0,102,0.24996834,0.5632184,0.04101186350453645,0.46272803097963333,0.04344581707846373,0.5117924474179745,0.4645710736513138,0.3066717702895403,0.041068234597332776
2023,1,CIN,-0.41084397,0.19480519,0.46153846,0.23076923,7.375,-0.41084397,10.0,2.0,78,-0.09727641,0.41573033,,,,,,,
2023,2,CIN,0.03554938,0.4722222,0.625,0.20833333,5.390244,0.03554938,5.0,1.0,72,0.08033481,0.52747256,,,,,,,
2023,3,CIN,-0.06903719,0.34343433,0.53,0.2,7.020408,-0.06903719,5.0,2.0,100,-0.11967522,0.36619717,,,,,,,
2023,4,CIN,-0.18122216,0.46969697,0.54545456,0.24242425,4.724138,-0.18122216,9.0,3.0,66,0.1665595,0.5,-0.15638848394155502,0.3700396753847599,0.00748567096889019,0.4523500129580498,0.540498249232769,0.2203817032277584,-0.15638848394155502
2023,5,CIN,-0.00716832,0.5051546,0.5463917,0.28865978,6.521739,-0.00716832,4.0,3.0,97,-0.27976376,0.30555555,-0.12654445115476848,0.39706266224384307,-0.04996421486139298,0.4229911208152771,0.5416769444942474,0.23403731882572174,-0.12654445115476848
2023,6,CIN,-0.026071943,0.44285715,0.5633803,0.18309858,5.7714286,-0.026071943,5.0,3.0,71,-0.055370197,0.44186047,-0.10979903318608801,0.4046950762470563,-0.05086521183451017,0.4261360118786494,0.5452941705783209,0.22554752975702286,-0.10979903318608801
2023,8,CIN,0.20976391,0.5641026,0.5,0.2948718,5.65625,0.27291414,7.0,3.0,78,-0.025827134,0.5,-0.06414718353854758,0.4274675782237734,-0.0472883435764483,0.4366880101816995,0.5388235747814178,0.23545099794864655,-0.05512572252856834
2023,9,CIN,0.088436276,0.45238096,0.5764706,0.21176471,6.568182,0.088436276,6.0,1.0,85,0.030542513,0.5,-0.0450742511311546,0.43058175034821033,-0.03755948645994067,0.44460200890898705,0.5435294546186924,0.23249021172523499,-0.037180472747422755
2023,10,CIN,0.05221769,0.41463414,0.61445785,0.14457831,8.8,0.05221769,9.0,4.0,83,0.09482634,0.43617022,0.012808455969206989,0.4580603688955307,-0.013546642381697893,0.44715699553489685,0.5626443773508072,0.22171634621918201,0.02070223435293883
2023,11,CIN,-0.008062449,0.39285713,0.5119048,0.21428572,8.0,-0.008062449,7.0,5.0,84,0.15324442,0.5,0.0073569773230701685,0.4481397345662117,-0.004432941321283579,0.4437229260802269,0.5485074743628502,0.22246039472520351,0.01525075570680201
2023,12,CIN,-0.118222095,0.38333333,0.55,0.15,5.076923,-0.118222095,5.0,4.0,60,0.029559955,0.43373495,0.0012088643852621317,0.45312710851430893,0.014221455436199903,0.4521651491522789,0.551007479429245,0.21621039509773254,0.009102642768993974
2023,13,CIN,0.1392828,0.5,0.47777778,0.33333334,3.871795,0.1392828,5.0,2.0,90,0.07231342,0.4516129,0.04127198294736445,0.4569149874150753,0.002440695185214281,0.44611676037311554,0.542547881603241,0.22757403180003166,0.04916576133109629
2023,14,CIN,0.15734094,0.43037975,0.37974682,0.37974682,4.28,0.15734094,3.0,0.0,79,-0.1289689,0.4,0.06183564092498273,0.447568129748106,0.02129005314782262,0.4579223170876503,0.5217172689735889,0.2389599122107029,0.06972941930871457
2023,15,CIN,0.08067503,0.47674417,0.55172414,0.22988506,8.976191,0.08067503,7.0,5.0,87,0.08279117,0.47619048,0.07517901237588376,0.4518040083348751,0.03856022423133254,0.46221356838941574,0.5202602483332157,0.24480822123587132,0.0830727907596156
2023,16,CIN,-0.1761622,0.39473686,0.6233766,0.20779221,5.8809524,-0.1761622,8.0,3.0,77,0.15321898,0.45333335,0.0269382483093068,0.4306332916021347,0.06094098906032741,0.4563802368938923,0.5356823243200779,0.2339232712984085,0.0269382483093068
2023,17,CIN,-0.022168126,0.32222223,0.5222222,0.3,7.757576,-0.022168126,13.0,6.0,90,0.10264357,0.4117647,0.013112698099575937,0.41436345130205154,0.06995362136512995,0.4453508257865906,0.5289012752473354,0.24495268426835537,0.013112698099575937
2023,18,CIN,0.07713808,0.5365854,0.42682928,0.34146342,3.5,0.07713808,5.0,3.0,82,-0.17341612,0.36619717,0.016227747197262943,0.4296073578298092,0.036423313431441784,0.43660419434309006,0.5054477043449879,0.2695633228868246,0.016227747197262943
2024,1,CIN,-0.03840472,0.4918033,0.6229508,0.21311475,5.586207,0.06973458,3.0,3.0,61,0.07777722,0.49382716,0.012434963136911392,0.4419756270945072,0.026989913545548916,0.43583258986473083,0.5193284563720226,0.26941695250570774,0.02595237595960498
2024,2,CIN,0.0549321,0.5185185,0.54320985,0.24691358,6.25,0.0549321,6.0,3.0,81,-0.0062131975,0.53846157,0.03407923737540841,0.45887377485632896,0.022518269484862685,0.44892341643571854,0.5184796862304211,0.28153114952147007,0.047596650198102
2024,3,CIN,0.300259,0.58441556,0.5584416,0.24675325,7.4473686,0.300259,4.0,2.0,77,0.4257875,0.6,0.054201262537389994,0.4694257192313671,0.0667025304865092,0.46747180819511414,0.5285626612603664,0.27070863731205463,0.06771867536008358
2024,4,CIN,0.20065689,0.4939759,0.43373495,0.37349397,5.548387,0.20065689,2.0,0.0,83,0.044006553,0.52873564,0.059615755919367075,0.47737523913383484,0.08832446136511862,0.48356376215815544,0.5353111773729324,0.26992703042924404,0.07313316874206066
2024,5,CIN,0.19131887,0.4945055,0.47826087,0.25,8.256411,0.19131887,9.0,3.0,92,0.2515399,0.58947366,0.07344623608514667,0.4795954041182995,0.10941805061884224,0.49772416055202484,0.5261282697319984,0.27244139835238457,0.08696364890784025
2024,6,CIN,0.017456347,0.46153846,0.5151515,0.25757575,5.571429,0.017456347,7.0,4.0,66,-0.13232732,0.47252747,0.09764855424873531,0.4879456050693989,0.07372476276941597,0.5001234263181686,0.5126001313328743,0.2786643411964178,0.1111659670714289
2024,7,CIN,-0.10292532,0.369863,0.3918919,0.2972973,10.48,-0.10292532,6.0,3.0,74,-0.18734027,0.35714287,0.08755390462465584,0.49390070140361786,0.03747678198851645,0.49329569563269615,0.4963088408112526,0.2783265020698309,0.10107131744734943
2024,8,CIN,-0.016857686,0.45714286,0.5633803,0.23943663,8.027027,0.043702494,3.0,1.0,71,0.311279,0.5394737,0.07580443378537893,0.48397038504481316,0.09806367219425738,0.5149552635848522,0.5133777186274529,0.26557315327227116,0.09689186909236014
2024,9,CIN,0.11363284,0.5652174,0.4623656,0.30107528,5.282051,0.11363284,6.0,1.0,93,-0.099376485,0.4698795,0.09480912936851382,0.4931471459567547,0.07591945887543261,0.5119618065655231,0.4933045692741871,0.2765682190656662,0.10237915185280144
2024,10,CIN,0.16761504,0.5208333,0.6875,0.16666667,8.714286,0.16761504,13.0,3.0,96,0.20600474,0.5185185,0.10889449715614319,0.4934364967048168,0.10244670091196895,0.509468924254179,0.5113408379256725,0.26653735525906086,0.11646451964043081
2024,11,CIN,0.008935264,0.42156863,0.57281554,0.22330096,10.24,0.008935264,13.0,3.0,103,0.04144551,0.4827586,0.07247903093229979,0.4730806313455105,0.05440395092591643,0.4948137477040291,0.5131375826895237,0.2636058200150728,0.08004905341658741
2024,13,CIN,0.088742524,0.57831323,0.5903614,0.15662651,5.9473686,0.088742524,11.0,4.0,83,0.19237944,0.6111111,0.05848973512183875,0.48362279683351517,0.07295056246221066,0.5051106810569763,0.5327158905565739,0.23649738729000092,0.06605975760612637
2024,14,CIN,0.12509492,0.52873564,0.59090906,0.19318181,6.3636365,0.12509492,8.0,2.0,88,0.028013464,0.5064935,0.05021174147259444,0.48790156468749046,0.04500975972041488,0.4947381615638733,0.5467969141900539,0.22939511388540268,0.05778176395688206
2024,15,CIN,0.10536989,0.47777778,0.45555556,0.3,6.6486487,0.10536989,6.0,1.0,90,-0.033141404,0.5529412,0.061200934113003314,0.48993147909641266,0.05740799894556403,0.5047898776829243,0.5393474213778973,0.23469814658164978,0.06877095659729093
2024,16,CIN,0.034162,0.55714285,0.5070422,0.26760563,8.166667,0.034162,8.0,4.0,71,-0.2183655,0.35064936,0.07833684945944697,0.5133414603769779,0.05352984508499503,0.5039781890809536,0.5537412129342556,0.23098668828606606,0.08590687194373459
2024,17,CIN,0.11815226,0.5660377,0.5981308,0.23364486,7.0,0.16109222,12.0,7.0,107,0.116942525,0.47297296,0.0952130927471444,0.5269533172249794,0.02923778584226966,0.4956655949354172,0.5580850280821323,0.23026271723210812,0.10058058786671609
2024,18,CIN,0.058444217,0.5280899,0.5777778,0.23333333,4.1086955,0.058444217,5.0,4.0,90,-0.002687775,0.43421054,0.08831451449077576,0.5223123803734779,0.04132387455319986,0.49120697379112244,0.5725115537643433,0.2217949740588665,0.09368200961034745
2025,1,CIN,-0.06649989,0.44117647,0.42647058,0.3382353,7.347826,-0.06649989,7.0,3.0,68,-0.088101394,0.4,0.05905014823656529,0.512355275452137,0.004560607892926782,0.47639216110110283,0.5398828759789467,0.24324105121195316,0.06441764335613698
2025,2,CIN,0.08231229,0.5180723,0.61445785,0.21686748,8.0,0.08231229,9.0,3.0,83,0.07620942,0.50574714,0.068222276866436,0.5244182348251343,0.008906096627470106,0.4792657271027565,0.5450881645083427,0.2424368653446436,0.07358977198600769
2025,3,CIN,-0.51310503,0.33333334,0.45333335,0.29333332,4.7777777,-0.31972605,9.0,4.0,75,0.04211352,0.50617284,-0.007008668035268784,0.4937957488000393,-0.009877143951598555,0.4661484435200691,0.527959655970335,0.25952521711587906,0.02253120020031929
2025,4,CIN,-0.1551574,0.38235295,0.4852941,0.20588236,8.0,-0.1551574,5.0,3.0,68,0.1716648,0.50537634,-0.04204020835459232,0.47549791261553764,0.008079273568000644,0.466008797287941,0.5147577859461308,0.26111278496682644,-0.01250034011900425
2025,5,CIN,-0.019111942,0.4875,0.6125,0.1625,8.475,-0.019111942,9.0,2.0,80,0.18806264,0.5443038,-0.05760043719783425,0.4767131917178631,0.03572977887233719,0.46492911875247955,0.5343758426606655,0.24392528273165226,-0.02806056896224618
2025,6,CIN,0.096469,0.5308642,0.5802469,0.19753087,5.977778,0.096469,5.0,1.0,81,0.21914907,0.5945946,-0.04981206217780709,0.4734283573925495,0.09041910053929314,0.49542227387428284,0.54352642968297,0.2351659368723631,-0.02027219394221902
2025,7,CIN,0.21908686,0.5368421,0.5473684,0.22105263,7.1702127,0.21908686,5.0,2.0,95,0.26582983,0.5540541,-0.03719523781910539,0.4697789065539837,0.10903001384576783,0.5055574141442776,0.5371811278164387,0.23359190858900547,-0.013022864703088999
2025,8,CIN,0.24932261,0.65789473,0.4868421,0.28947368,6.352941,0.24932261,2.0,1.0,76,0.24580239,0.56666666,-0.013335438910871744,0.4860045127570629,0.14009128417819738,0.5221144296228886,0.525814164429903,0.24060945212841034,0.010836934205144644
2025,9,CIN,0.24996834,0.5632184,0.60227275,0.1590909,9.085107,0.24996834,5.0,3.0,88,0.30640623,0.5588235,0.026223089080303907,0.5012597553431988,0.18940473720431328,0.5419673696160316,0.5477894358336926,0.2182164043188095,0.050395462196320295
2023,1,CLE,-0.09727641,0.41573033,0.39325842,0.43820226,11.344828,-0.09727641,5.0,3.0,89,-0.41084397,0.19480519,,,,,,,
2023,2,CLE,-0.21631247,0.37142858,0.4952381,0.33333334,9.875,-0.19660972,11.0,6.0,105,-0.27341112,0.30136988,,,,,,,
2023,3,CLE,0.14476691,0.5,0.5,0.36585367,8.242424,0.20502564,5.0,3.0,82,-0.21396409,0.32352942,,,,,,,
2023,4,CLE,-0.32758898,0.3181818,0.5168539,0.24719101,8.722222,-0.32758898,8.0,4.0,89,-0.0055456543,0.43243244,-0.12410273589193821,0.4013351798057556,-0.2259412093553692,0.3130342327058315,0.47633761167526245,0.34614507108926773,-0.10411236621439457
2023,6,CLE,-0.15377297,0.36956522,0.4408602,0.3655914,7.0,-0.15377297,9.0,2.0,93,-0.19279018,0.33734939,-0.13003678172826766,0.394981187582016,-0.21931100357323885,0.3178972631692886,0.46924213171005247,0.3500343382358551,-0.11404448598623276
2023,7,CLE,-0.06665986,0.38541666,0.4226804,0.3298969,8.189189,-0.06665986,7.0,2.0,97,-0.103335895,0.4105263,-0.1194739614923795,0.3933870991071065,-0.19998181875174245,0.33333543688058853,0.46148184438546497,0.34667809804280597,-0.10614704837401708
2023,8,CLE,-0.02502742,0.43010753,0.43010753,0.39784947,8.84375,-0.02502742,10.0,3.0,93,0.007908214,0.4520548,-0.1059815984751497,0.3986328755106245,-0.17028324266097375,0.3502953456980841,0.45699980003493174,0.3539882940905435,-0.0945585300879819
